transaction_id,customer_name,start_date,end_date,product_family,region,account_owner,bookings,term_days,arr
970,"Lubowitz, Franecki and Schuster",2021-04-21,2021-10-21,Elite Plus,Latin America,John Sacker,1004,183,2002.51
464,Thiel - Butler,2022-03-21,2023-03-20,Elite Plus,Europe,Dana Henderson,1996,364,2001.48
2504,Agarwaliamson - Mayert,2022-05-21,2022-06-19,Elite Plus,Europe,Dana Henderson,159,29,2001.21
6023,Considine Group,2020-01-31,2021-01-30,Classic,Latin America,Phil Baker,2001,365,2001.0
3509,Cerner Group,2020-11-06,2021-11-05,Classic,Latin America,Aloyna Gregory,1992,364,1997.47
2501,Agarwaliamson - Mayert,2022-05-13,2023-05-12,Elite Plus,Europe,Dana Henderson,1991,364,1996.47
6513,Huel - Braun,2020-02-01,2021-01-30,Elite Plus,Latin America,Tomas Glover,1991,364,1996.47
4391,Kilback - Kuphal,2021-04-29,2021-05-29,Classic,North America,Ramon Garcia,164,30,1995.33
6042,"Pollich, Dicki and Albertson",2021-06-06,2021-07-06,Classic,North America,Walter Sacha,164,30,1995.33
2544,Rutherford Group,2021-02-21,2021-03-23,Classic,Europe,Celia Clayton,164,30,1995.33
5680,"Hermann, Bogisich and Rosenbaum",2019-12-06,2020-12-05,Elite Plus,North America,Jerald James,1993,365,1993.0
1616,McCullough - White,2020-11-30,2021-11-29,Classic,North America,Karl Long,1987,364,1992.46
3747,Runte Group,2021-03-11,2022-03-10,Classic,Latin America,Karl Long,1987,364,1992.46
5637,"Stiedemann, Labadie and Prosacco",2021-07-24,2022-07-23,Elite Plus,North America,Ramon Garcia,1987,364,1992.46
4778,"Hermiston, Weimann and Lemke",2021-01-10,2022-01-09,Elite Plus,North America,Ross Hines,1986,364,1991.46
6940,"Stanton, Homenick and Donnelly",2019-06-19,2020-06-18,Classic,North America,Cecelia Burgess,1991,365,1991.0
1927,Tillman - Kuvalis,2020-05-05,2021-05-04,Classic,North America,Patty Ingram,1985,364,1990.45
2901,Watsica and Sons,2020-11-21,2021-11-20,Elite Plus,North America,Lonnie May,1985,364,1990.45
681,"Goodwin, O'Reilly and Buckridge",2021-04-17,2022-04-16,Elite Plus,North America,Judy Jacobs,1984,364,1989.45
1199,Kessler and Sons,2020-07-15,2021-07-14,Elite Plus,Asia,Tomas Glover,1983,364,1988.45
2390,"Hilll, Kohler and Brown",2023-06-27,2024-06-26,Elite Plus,Europe,Patty Ingram,1987,365,1987.0
1839,Schuster - Torp,2021-08-14,2022-08-13,Elite Plus,North America,Ramon Garcia,1981,364,1986.44
3028,Gammendor - Frost,2021-08-23,2022-08-22,Elite Plus,Europe,Frankie Fletcher,1980,364,1985.44
2474,Beahan and Sons,2021-08-25,2022-08-24,Elite Plus,Europe,Dana Henderson,1978,364,1983.43
1547,Gutmann - Larkin,2020-08-16,2021-08-15,Classic,Europe,Aloyna Gregory,1978,364,1983.43
421,Zboncak LLC,2021-10-07,2024-07-06,Elite Plus,North America,Marshall Lawson,5448,1003,1982.57
6761,Corkery - Tanner,2021-07-25,2022-01-22,Elite Plus,Europe,Patty Ingram,983,181,1982.29
5657,Rodriguez - Metz,2021-06-07,2022-06-06,Elite Plus,North America,Jerald James,1976,364,1981.43
580,Schinner LLC,2021-02-24,2022-02-23,Elite Plus,North America,Marshall Lawson,1976,364,1981.43
986,"Lubowitz, Franecki and Schuster",2022-03-02,2026-03-01,Elite Plus,Latin America,John Sacker,7924,1460,1981.0
4038,Murazik - Heaney,2020-11-25,2021-11-24,Elite Plus,North America,John Sacker,1975,364,1980.43
4733,"Gutkowski, Windler and Kunze",2020-01-23,2020-12-23,Classic,Latin America,Celia Clayton,1817,335,1979.72
1240,Purdy Inc,2021-06-04,2021-11-18,Classic,Europe,Sonja Griffin,905,167,1977.99
7534,"Parker, Ledner and Kassulke",2019-02-14,2020-02-13,Classic,Europe,Cecelia Burgess,1971,364,1976.41
725,Huels - Mante,2021-08-30,2024-08-29,Classic,Latin America,Christopher Little,5928,1095,1976.0
1265,Collins - Dooley,2020-05-18,2021-05-17,Classic,North America,Frankie Fletcher,1970,364,1975.41
6244,"Windler, Bashirian and Feest",2020-11-26,2021-11-25,Elite Plus,Europe,Marshall Lawson,1970,364,1975.41
353,"Roob, Smith and Bechtelar",2021-03-10,2024-03-09,Elite Plus,North America,Alton Hunt,5911,1095,1970.33
5356,Blick - Harvey,2020-04-02,2021-04-01,Classic,Latin America,Sonja Griffin,1961,364,1966.39
4742,Jaskolski - Auer,2021-09-01,2022-08-31,Elite Plus,Europe,Aloyna Gregory,1961,364,1966.39
33,"Kessler, Steuber and Abbott",2020-03-14,2021-03-14,Classic,North America,Grant Cortez,1964,365,1964.0
2711,Mertz - Boone,2021-03-22,2022-03-21,Elite Plus,Europe,Alton Hunt,1957,364,1962.38
3127,"Bradtke, Aufderhar and Bednar",2021-10-20,2022-10-19,Classic,Europe,Frankie Fletcher,1956,364,1961.37
3268,Reynolds - Goodwin,2021-04-24,2022-04-23,Elite Plus,North America,Cecelia Burgess,1954,364,1959.37
5217,Aufderhar and Sons,2021-04-16,2021-05-16,Classic,Latin America,Alton Hunt,161,30,1958.83
4166,Lebsack - Batz,2020-11-02,2023-11-01,Elite Plus,Europe,Phil Baker,5865,1094,1956.79
3107,"D'Amore, Bernier and Canten",2021-11-04,2023-02-12,Elite Plus,Europe,Alton Hunt,2492,465,1956.09
7718,Jerde-Hintz,2018-12-12,2019-12-11,Classic,North America,Judy Jacobs,1949,364,1954.35
3366,"Hermann, Hilll and Klein",2021-05-23,2022-05-22,Elite Plus,North America,Cecelia Burgess,1948,364,1953.35
4925,Kirlin - Simonis,2022-12-07,2023-06-08,Elite Plus,North America,Frankie Fletcher,979,183,1952.65
4567,"Butler, Veum and Pouros",2022-09-09,2023-09-08,Elite Plus,North America,Karl Long,1947,364,1952.35
561,Huels - Krajcik,2021-09-30,2022-09-29,Classic,Asia,Phil Baker,1947,364,1952.35
7313,Harvey PLC,2018-11-25,2019-11-24,Classic,North America,Christopher Little,1945,364,1950.34
5589,"Keeling, Jakubowski and Crist",2020-11-21,2021-11-20,Elite Plus,North America,Aloyna Gregory,1943,364,1948.34
5128,"Reinger, Champlin and Streich",2021-07-27,2022-07-26,Elite Plus,North America,Marsha Aguilar,1943,364,1948.34
1791,"Sipes, O'Hara and Okuneva",2021-07-05,2021-08-04,Classic,Latin America,Grant Cortez,160,30,1946.67
1880,Waelchi Group,2022-01-06,2023-01-05,Elite Plus,Latin America,Phil Baker,1941,364,1946.33
8053,Gillespie-Homenick,2019-08-05,2020-08-04,Classic,Latin America,Walter Sacha,1946,365,1946.0
5570,Murray LLC,2019-09-21,2020-09-21,Classic,Europe,Celia Clayton,1951,366,1945.67
3098,Shields Inc,2020-05-02,2021-05-01,Classic,Europe,Ramon Garcia,1940,364,1945.33
2964,Kunze Group,2021-05-06,2022-05-05,Classic,North America,Grant Cortez,1939,364,1944.33
5604,Funk LLC,2020-07-14,2021-07-13,Elite Plus,Europe,Tomas Glover,1937,364,1942.32
791,Lebsack - Aufderhar,2021-06-24,2022-06-24,Classic,Latin America,Ross Hines,1942,365,1942.0
6159,"Dietrich, Larson and Murazik",2021-11-10,2022-11-09,Elite Plus,Europe,Christopher Little,1936,364,1941.32
4343,Weimann and Sons,2020-04-27,2021-04-26,Elite Plus,North America,Aloyna Gregory,1936,364,1941.32
3734,McClure LLC,2020-08-07,2021-08-07,Classic,Asia,Lonnie May,1938,365,1938.0
8005,Schinner Group,2019-10-17,2020-01-16,Classic,Europe,Aloyna Gregory,483,91,1937.31
4193,"Upton, Steuber and Conn",2020-10-11,2023-10-10,Elite Plus,North America,Jerald James,5802,1094,1935.77
647,"Goodwin, O'Reilly and Buckridge",2020-02-24,2021-02-22,Elite Plus,North America,Judy Jacobs,1930,364,1935.3
7268,Bashirian Group,2019-03-21,2020-03-20,Classic,North America,Marshall Lawson,1935,365,1935.0
150,Terry - Dooley,2021-09-12,2022-09-11,Elite Plus,North America,Aloyna Gregory,1929,364,1934.3
883,"Nolan, Herzog and Doyle",2020-12-25,2021-12-24,Classic,Latin America,Celia Clayton,1926,364,1931.29
3333,"Gupta,Agarwal and Nolan",2020-06-04,2021-06-03,Classic,Asia,Tomas Glover,1925,364,1930.29
1775,Hane - Oberbrunner,2022-01-02,2022-02-06,Elite Plus,Asia,Judy Jacobs,185,35,1929.29
3342,"Gupta,Agarwal and Nolan",2021-01-31,2024-01-31,Classic,Asia,Tomas Glover,5786,1095,1928.67
3989,Kunze and Sons,2021-06-15,2021-08-14,Elite Plus,North America,Aloyna Gregory,317,60,1928.42
4897,Muller - Spinka,2020-06-09,2021-06-08,Classic,North America,Marsha Aguilar,1923,364,1928.28
6029,McDermott LLC,2020-04-14,2021-04-13,Classic,Latin America,Cecelia Burgess,1922,364,1927.28
6707,Gaylord Group,2020-12-10,2021-04-20,Classic,North America,Marsha Aguilar,691,131,1925.31
5941,Hermiston - Wuckert,2021-01-28,2022-01-27,Classic,Europe,Micheal Williams,1920,364,1925.27
2793,"Barton, Murray and Volkman",2021-11-19,2024-11-18,Elite Plus,North America,Jerald James,5773,1095,1924.33
5754,Hyatt - Schmitt,2023-11-18,2024-11-17,Elite Plus,Europe,Frankie Fletcher,1922,365,1922.0
20,Towne - Kub,2021-02-26,2021-03-25,Classic,Europe,Alton Hunt,142,27,1919.63
5677,Crona - Dickens,2021-07-23,2022-07-22,Elite Plus,North America,Patty Ingram,1913,364,1918.26
3873,Douglas - Schaden,2021-06-22,2022-06-21,Elite Plus,North America,Cecelia Burgess,1911,364,1916.25
1138,"Hahn, Nienow and Baumbach",2020-10-20,2021-10-19,Classic,Asia,Christopher Little,1911,364,1916.25
1214,Okuneva Inc,2020-01-06,2020-07-06,Elite Plus,North America,John Sacker,955,182,1915.25
4151,Reichert - Hirthe,2021-12-31,2022-12-30,Elite Plus,North America,Alice Cole,1910,364,1915.25
759,Herman - Quitzon,2020-09-25,2021-09-24,Elite Plus,Europe,Alice Cole,1909,364,1914.24
7737,"West, Hermiston and Hoeger",2018-07-23,2019-07-22,Classic,North America,Judy Jacobs,1909,364,1914.24
2756,Jast - Balistreri,2020-05-19,2021-05-18,Elite Plus,North America,Lonnie May,1906,364,1911.24
1725,Smitham Group,2020-02-16,2021-02-15,Elite Plus,North America,Jerald James,1911,365,1911.0
5469,"Bashirian, Nader and Rosenbaum",2021-08-17,2022-08-17,Classic,North America,Marsha Aguilar,1910,365,1910.0
304,O'Keefe - Skiles,2021-11-06,2022-11-05,Elite Plus,Europe,Sonja Griffin,1903,364,1908.23
400,Zboncak LLC,2020-11-13,2021-11-12,Elite Plus,North America,Marshall Lawson,1903,364,1908.23
7716,Jerde-Hintz,2018-12-12,2019-12-11,Classic,North America,Judy Jacobs,1902,364,1907.23
838,Wiegand - Breitenberg,2020-08-17,2021-03-28,Classic,North America,Ramon Garcia,1164,223,1905.2
7364,Littel PLC,2018-11-12,2019-11-11,Classic,Latin America,Grant Cortez,1899,364,1904.22
1985,"Mills, Ziemann and Pfeffer",2021-05-05,2022-05-04,Elite Plus,North America,Celia Clayton,1897,364,1902.21
5256,Schmeler - Ankunding,2020-06-20,2021-06-19,Elite Plus,North America,John Sacker,1896,364,1901.21
2864,Bruen - Schinner,2020-02-03,2021-02-01,Classic,North America,Ramon Garcia,1895,364,1900.21
4670,Mohr LLC,2020-12-23,2021-12-22,Elite Plus,Asia,Celia Clayton,1894,364,1899.2
3289,Ward Inc,2020-12-30,2021-12-29,Classic,Latin America,Dana Henderson,1894,364,1899.2
4311,Bundel - Reichert,2021-03-28,2021-04-27,Classic,Asia,Christopher Little,156,30,1898.0
1314,Stiedemann Group,2020-04-28,2021-04-27,Elite Plus,North America,Alice Cole,1891,364,1896.2
4054,Erdman Group,2021-12-03,2022-12-02,Elite Plus,North America,Judy Jacobs,1890,364,1895.19
2177,Lockman - Gleichner,2021-09-24,2022-09-23,Classic,Latin America,John Sacker,1890,364,1895.19
7646,Hudson Group,2018-06-22,2018-12-22,Classic,North America,Patty Ingram,950,183,1894.81
6532,Marquardt - McClure,2020-05-24,2020-06-30,Classic,North America,Angelo Payne,192,37,1894.05
2414,"Tromp, Gillespie and Pimpernel",2020-09-11,2021-08-10,Elite Plus,North America,Judy Jacobs,1727,333,1892.96
4949,Lesch - Johnston,2022-09-28,2023-09-27,Elite Plus,North America,Tomas Glover,1887,364,1892.18
1889,"Shanahan, Hettinger and Butler",2021-06-20,2022-06-19,Elite Plus,Europe,Angelo Payne,1887,364,1892.18
6934,Kozey Group,2019-06-12,2020-06-11,Classic,North America,Phil Baker,1892,365,1892.0
5537,Stantner LLC,2021-10-06,2022-10-06,Classic,North America,Jerald James,1890,365,1890.0
2069,Gleason and Sons,2021-02-14,2022-02-13,Elite Plus,North America,John Sacker,1883,364,1888.17
4129,Leffler - Veum,2021-01-05,2022-01-04,Classic,Europe,Aloyna Gregory,1882,364,1887.17
5885,"Wolff, Kihn and Hagenes",2022-02-17,2023-02-16,Elite Plus,Europe,Lonnie May,1881,364,1886.17
1756,Chechauski LLC,2020-12-14,2021-12-13,Elite Plus,North America,John Sacker,1880,364,1885.16
1398,Cronin - Lehner,2020-06-25,2021-06-24,Elite Plus,North America,Karl Long,1880,364,1885.16
1938,"Huels, Pollich and Jacobi",2020-10-14,2021-10-13,Elite Plus,North America,Karl Long,1880,364,1885.16
7207,"Quitzon, Bon and Trantow",2019-06-13,2020-06-12,Classic,North America,Alton Hunt,1885,365,1885.0
325,"Hessel, Langworth and Abtel",2021-08-22,2024-08-21,Elite Plus,North America,Dana Henderson,5652,1095,1884.0
4255,Swift - Heaney,2021-08-02,2024-08-01,Classic,Latin America,Celia Clayton,5652,1095,1884.0
4449,Hilpert Group,2021-06-09,2022-06-08,Classic,Europe,Cecelia Burgess,1876,364,1881.15
5123,"Reinger, Champlin and Streich",2020-06-23,2021-06-22,Elite Plus,North America,Marsha Aguilar,1875,364,1880.15
3282,Deckow LLC,2020-06-29,2021-06-29,Classic,Asia,Frankie Fletcher,1879,365,1879.0
5172,"Cronin, Frost and Ratke",2020-11-30,2022-11-29,Elite Plus,North America,Judy Jacobs,3752,729,1878.57
2730,"Morissette, Purdy and Mraz",2021-03-21,2024-03-19,Elite Plus,Europe,Christopher Little,5630,1094,1878.38
7148,Kiehn PLC,2019-09-12,2020-09-11,Classic,North America,Ramon Garcia,1878,365,1878.0
3871,Douglas - Schaden,2021-08-15,2022-03-28,Elite Plus,North America,Cecelia Burgess,1157,225,1876.91
3765,Mitchell LLC,2021-09-18,2023-09-17,Elite Plus,Europe,Marsha Aguilar,3748,729,1876.57
3967,"Hessel, Koss and Littel",2020-02-02,2021-02-01,Elite Plus,North America,Karl Long,1876,365,1876.0
5417,"Cronin, Canten and Langosh",2021-09-08,2021-10-07,Classic,Asia,John Sacker,149,29,1875.34
2204,"Purdy, Howe and Cassin",2021-07-22,2022-07-21,Classic,Europe,Marshall Lawson,1869,364,1874.13
5534,Stantner LLC,2021-06-04,2021-07-04,Classic,North America,Jerald James,154,30,1873.67
3584,Gottlieb - Huel,2021-05-31,2021-08-30,Elite Plus,Europe,Grant Cortez,467,91,1873.13
6825,"Gusikowski, Mertz and Abbott",2019-06-16,2020-06-15,Classic,North America,Tomas Glover,1873,365,1873.0
5660,Rodriguez - Metz,2021-08-05,2022-08-04,Elite Plus,North America,Jerald James,1867,364,1872.13
1157,"Kirlin, Streich and Wolff",2021-07-13,2022-08-12,Classic,Asia,Grant Cortez,2023,395,1869.35
432,King and Sons,2020-08-06,2021-08-05,Classic,Latin America,Judy Jacobs,1864,364,1869.12
4438,Rath Group,2021-09-26,2022-09-25,Elite Plus,North America,Frankie Fletcher,1863,364,1868.12
2078,"Fahey, Collins and Labadie",2021-05-25,2022-05-24,Classic,Latin America,Cecelia Burgess,1862,364,1867.12
491,Lesch and Sons,2021-08-11,2022-08-10,Elite Plus,North America,Ross Hines,1862,364,1867.12
8013,Murphy-Rosemont,2019-08-29,2020-08-28,Classic,North America,Lonnie May,1867,365,1867.0
2706,"Stanton, Ernser and Crona",2021-03-22,2021-04-26,Classic,Latin America,Walter Sacha,179,35,1866.71
4183,Kunde - Kautzer,2020-12-25,2023-12-25,Elite Plus,North America,Patty Ingram,5600,1095,1866.67
6025,Considine Group,2019-11-01,2020-05-31,Classic,Latin America,Phil Baker,1084,212,1866.32
628,Schulist - Davis,2021-12-23,2024-02-25,Elite Plus,Europe,Micheal Williams,4059,794,1865.91
1894,"Shanahan, Hettinger and Butler",2021-09-14,2022-09-13,Elite Plus,Europe,Angelo Payne,1860,364,1865.11
4340,"Macejkovic, Cormier and Hayes",2021-04-09,2023-04-09,Elite Plus,North America,Marsha Aguilar,3729,730,1864.5
236,Nader LLC,2020-02-29,2021-02-27,Elite Plus,Europe,Marshall Lawson,1857,364,1862.1
3482,Runte LLC,2021-10-26,2021-11-25,Classic,North America,Sonja Griffin,153,30,1861.5
1867,"Kassulke, Fritsch and Lebsack",2021-11-01,2024-10-31,Elite Plus,North America,Jerald James,5583,1095,1861.0
4850,Muller - Reichert,2020-07-02,2020-09-12,Classic,North America,John Sacker,367,72,1860.49
1717,Erdman - Kozey,2022-02-15,2024-11-14,Elite Plus,North America,Christopher Little,5112,1003,1860.3
1359,Pacocha - Chechauski,2021-05-30,2022-05-29,Elite Plus,North America,Celia Clayton,1855,364,1860.1
6789,Glover Group,2019-04-18,2020-04-17,Classic,Asia,Alice Cole,1860,365,1860.0
6998,Gutmann-Rice,2019-06-06,2020-06-05,Classic,Latin America,Aloyna Gregory,1860,365,1860.0
4862,Muller - Reichert,2021-06-20,2022-06-19,Elite Plus,North America,John Sacker,1854,364,1859.09
5511,Halvorson Group,2021-07-04,2022-07-02,Classic,Latin America,Celia Clayton,1845,363,1855.17
4640,Macejkovic - Homenick,2022-03-13,2023-03-12,Elite Plus,Asia,Marsha Aguilar,1849,364,1854.08
1621,Mauston and Sons,2020-11-02,2021-11-01,Classic,North America,Aloyna Gregory,1849,364,1854.08
2910,Sanford LLC,2021-05-05,2022-05-04,Elite Plus,North America,Alice Cole,1849,364,1854.08
8134,Mauston Inc,2020-01-23,2021-01-22,Elite Plus,North America,Micheal Williams,1854,365,1854.0
6882,Mills and Sons,2019-06-20,2020-06-19,Classic,North America,Alice Cole,1854,365,1854.0
5972,"Block, Kassulke and Murray",2020-07-30,2021-07-29,Classic,Asia,Aloyna Gregory,1846,364,1851.07
2587,O'Kon - Trantow,2020-02-15,2020-04-15,Elite Plus,Asia,Tomas Glover,304,60,1849.33
3478,Runte LLC,2021-05-08,2021-06-07,Classic,North America,Sonja Griffin,152,30,1849.33
2393,Cummings - Kilback,2021-03-09,2022-03-08,Elite Plus,Europe,Judy Jacobs,1844,364,1849.07
4048,Erdman Group,2021-07-17,2022-07-16,Elite Plus,North America,Judy Jacobs,1844,364,1849.07
698,"White, Keeling and Jakubowski",2020-04-28,2020-11-28,Elite Plus,North America,Sonja Griffin,1083,214,1847.17
261,Koch LLC,2020-01-29,2021-01-28,Elite Plus,North America,Alton Hunt,1847,365,1847.0
3225,Vandervort - Upton,2020-06-28,2021-06-27,Elite Plus,North America,John Sacker,1840,364,1845.05
4930,Lesch - Johnston,2020-01-23,2021-01-21,Elite Plus,North America,Tomas Glover,1838,364,1843.05
5386,Chechauski Inc,2020-10-14,2021-10-13,Elite Plus,North America,Christopher Little,1837,364,1842.05
4575,Renner - Schiller,2021-09-18,2022-03-17,Elite Plus,North America,Judy Jacobs,908,180,1841.22
1106,"Stanton, Kessler and Quigley",2020-09-20,2021-09-19,Elite Plus,Latin America,Angelo Payne,1835,364,1840.04
7567,"Gleason, Bartoletti and Stoltenberg",2018-09-17,2019-09-16,Classic,North America,Dana Henderson,1834,364,1839.04
3311,"Mackerrel, Schroeder and Gutkowski",2021-04-05,2022-04-04,Elite Plus,North America,Tomas Glover,1834,364,1839.04
4277,"Nader, Gulgowski and Kshlerin",2020-01-23,2021-01-21,Classic,Latin America,Patty Ingram,1833,364,1838.04
5787,Dietrich - Gaverman,2021-07-04,2021-08-02,Classic,North America,Grant Cortez,146,29,1837.59
2088,Schneider - Wintheiser,2021-05-01,2022-04-30,Classic,Latin America,Judy Jacobs,1831,364,1836.03
4337,White Inc,2020-10-04,2021-10-03,Elite Plus,North America,Grant Cortez,1828,364,1833.02
4076,"Osinski, Farrell and Kutch",2021-03-19,2022-03-18,Elite Plus,Europe,Marsha Aguilar,1827,364,1832.02
742,"Stoltenberg, Halvorson and Nader",2023-02-11,2024-02-10,Elite Plus,Latin America,Angelo Payne,1826,364,1831.02
989,Mayert - Wintheiser,2020-09-05,2021-09-04,Elite Plus,Europe,Christopher Little,1825,364,1830.01
737,"Stoltenberg, Halvorson and Nader",2021-03-27,2022-03-26,Elite Plus,Latin America,Angelo Payne,1823,364,1828.01
4423,"Zemlak, Steuber and Rempel",2021-07-31,2022-07-30,Elite Plus,North America,Karl Long,1823,364,1828.01
3993,"Chechauski, Jaskolski and Corkery",2020-09-03,2021-09-02,Elite Plus,Asia,Judy Jacobs,1822,364,1827.01
180,Schinner - Rumsfeld,2020-09-30,2021-09-29,Elite Plus,Europe,Phil Baker,1822,364,1827.01
3398,Ziemann - Weber,2020-11-07,2021-11-06,Classic,Europe,Christopher Little,1822,364,1827.01
3251,Reynolds - Goodwin,2020-10-04,2021-10-03,Elite Plus,North America,Cecelia Burgess,1821,364,1826.0
3578,Gottlieb - Huel,2021-05-27,2021-08-25,Elite Plus,Europe,Grant Cortez,450,90,1825.0
2769,Schneider - Marquardt,2020-09-30,2021-09-29,Classic,Latin America,Aloyna Gregory,1820,364,1825.0
5760,"Waugh, Herzog and Tremblay",2021-06-16,2022-06-15,Elite Plus,Europe,Marsha Aguilar,1820,364,1825.0
2004,Bradtke and Sons,2020-08-02,2023-08-01,Elite Plus,North America,Sonja Griffin,5467,1094,1824.0
2817,Mosciski - Prosacco,2022-02-23,2022-09-07,Elite Plus,North America,Aloyna Gregory,979,196,1823.14
284,Franecki Group,2021-01-28,2022-01-28,Classic,Europe,Aloyna Gregory,1820,365,1820.0
3517,Larson - Heaney,2021-06-20,2023-10-19,Elite Plus,Asia,Marshall Lawson,4241,851,1819.0
2431,"Tromp, Gillespie and Pimpernel",2021-04-27,2021-10-12,Elite Plus,North America,Judy Jacobs,835,168,1814.14
4451,D'Amore and Sons,2021-07-06,2022-07-05,Elite Plus,North America,Judy Jacobs,1808,364,1812.97
4641,Macejkovic - Homenick,2020-05-29,2021-05-28,Elite Plus,Asia,Marsha Aguilar,1808,364,1812.97
5413,"Cronin, Canten and Langosh",2021-09-19,2021-10-19,Classic,Asia,John Sacker,149,30,1812.83
1432,"West, Toy and Cummings",2022-01-28,2022-11-17,Elite Plus,North America,Grant Cortez,1454,293,1811.3
3826,Davis - Frami,2021-04-18,2022-04-17,Elite Plus,Europe,Dana Henderson,1804,364,1808.96
6591,Ondricka - Casper,2021-02-04,2022-02-03,Elite Plus,North America,Sonja Griffin,1804,364,1808.96
1291,Dach - Kunze,2021-03-05,2022-07-21,Elite Plus,Asia,Jerald James,2489,503,1806.13
2877,"Bernier, Metz and Fay",2020-05-11,2021-05-10,Elite Plus,North America,Grant Cortez,1801,364,1805.95
8208,Sipes Group,2018-02-21,2019-02-20,Classic,Europe,Alice Cole,1799,364,1803.94
6007,O'Connell - Lehner,2021-12-03,2024-12-02,Elite Plus,North America,Karl Long,5410,1095,1803.33
2157,Feeney - Lemke,2020-10-21,2021-10-20,Classic,Latin America,Sonja Griffin,1797,364,1801.94
5502,"Koss, Kub and Hartmann",2021-07-23,2021-08-22,Classic,Europe,Ramon Garcia,148,30,1800.67
4837,Bradtke - Goodwin,2021-03-05,2022-03-04,Classic,Latin America,Aloyna Gregory,1795,364,1799.93
5418,"Cronin, Canten and Langosh",2021-08-22,2021-09-20,Classic,Asia,John Sacker,143,29,1799.83
4832,Deckow - Deckow,2021-03-04,2021-04-02,Classic,Latin America,Angelo Payne,143,29,1799.83
5821,"Hilll, Friesen and O'Connell",2020-10-17,2021-10-16,Elite Plus,North America,Marsha Aguilar,1794,364,1798.93
186,Huel - Simonis,2021-10-13,2022-10-12,Elite Plus,Asia,Karl Long,1794,364,1798.93
1569,Bins LLC,2020-01-07,2021-01-06,Elite Plus,Europe,Judy Jacobs,1798,365,1798.0
6457,Reichert and Sons,2020-09-28,2021-09-27,Classic,Europe,Aloyna Gregory,1793,364,1797.93
1930,Tillman - Kuvalis,2020-04-15,2021-04-14,Classic,North America,Patty Ingram,1793,364,1797.93
7834,Medhurst-White,2019-08-25,2020-08-24,Classic,Europe,Christopher Little,1797,365,1797.0
2260,"Kilback, Johns and Ratke",2021-04-19,2022-04-19,Classic,Europe,Marshall Lawson,1796,365,1796.0
1897,"Quigley, Kub and Ponting",2020-04-07,2021-04-06,Elite Plus,North America,Alton Hunt,1789,364,1793.91
2342,Schmitt - Herman,2020-08-03,2021-08-02,Elite Plus,North America,Alton Hunt,1788,364,1792.91
4737,"Gutkowski, Windler and Kunze",2020-10-30,2021-10-29,Classic,Latin America,Celia Clayton,1787,364,1791.91
6292,Kulas - Ryan,2021-01-15,2022-01-14,Elite Plus,North America,Christopher Little,1787,364,1791.91
6315,Schumm - Bergstrom,2020-12-28,2021-07-27,Classic,North America,Tomas Glover,1035,211,1790.4
3545,"Bode, Agarwal and Deckow",2020-02-09,2021-02-07,Elite Plus,Europe,Celia Clayton,1785,364,1789.9
2043,Ondricka - Sipes,2021-02-09,2022-02-08,Elite Plus,North America,Grant Cortez,1784,364,1788.9
3609,Schimmel - Weber,2021-09-17,2021-10-17,Classic,Latin America,Tomas Glover,147,30,1788.5
6013,"Deckow, Rempel and Orn",2021-08-16,2022-08-15,Elite Plus,Latin America,Christopher Little,1783,364,1787.9
208,Stiedemann Inc,2020-10-10,2021-10-09,Classic,Asia,Phil Baker,1783,364,1787.9
1262,"Bashirian, MacGyver and Gleichner",2021-07-19,2021-08-17,Classic,Latin America,Frankie Fletcher,142,29,1787.24
5876,"Wolff, Kihn and Hagenes",2020-03-04,2021-03-04,Elite Plus,Europe,Lonnie May,1787,365,1787.0
5357,Blick - Harvey,2021-04-20,2022-04-19,Classic,Latin America,Sonja Griffin,1781,364,1785.89
6183,"Dietrich, Larson and Murazik",2022-12-24,2023-06-25,Elite Plus,Europe,Christopher Little,895,183,1785.11
3172,Grant Inc,2021-01-20,2022-01-19,Classic,Europe,Cecelia Burgess,1780,364,1784.89
3195,Skiles - O'Reilly,2021-07-11,2022-07-10,Classic,Latin America,Celia Clayton,1778,364,1782.88
4490,Zemlak Group,2022-02-05,2022-08-06,Elite Plus,North America,Celia Clayton,889,182,1782.88
4608,Renner - Schiller,2023-06-07,2024-06-06,Elite Plus,North America,Judy Jacobs,1782,365,1782.0
4610,Renner - Schiller,2023-02-28,2024-02-28,Elite Plus,North America,Judy Jacobs,1782,365,1782.0
5697,Corwin LLC,2021-02-27,2022-02-26,Elite Plus,Europe,Aloyna Gregory,1777,364,1781.88
4732,"Gutkowski, Windler and Kunze",2020-02-28,2020-12-21,Classic,Latin America,Celia Clayton,1449,297,1780.76
1947,"Huels, Pollich and Jacobi",2020-08-07,2021-08-06,Elite Plus,North America,Karl Long,1775,364,1779.88
833,Schimmel LLC,2023-09-04,2024-09-03,Elite Plus,North America,Ramon Garcia,1777,365,1777.0
2110,Bundel and Sons,2021-12-17,2022-03-18,Elite Plus,Europe,Alton Hunt,443,91,1776.87
276,Koch LLC,2023-03-13,2023-04-12,Elite Plus,North America,Alton Hunt,146,30,1776.33
6723,Strosin - Bins,2021-06-12,2025-11-11,Elite Plus,North America,Marsha Aguilar,7849,1613,1776.12
2255,Beier Inc,2020-06-15,2021-06-14,Elite Plus,Europe,Walter Sacha,1771,364,1775.87
